link,headline,category,short_description,authors,date,sentiment,score
https://www.huffpost.com/entry/ginni-thomas-conservative-group_n_62b1b617e4b04a61736178a8,Ginni Thomas-Linked Group Spread Election Lies At Event 2 Months After Jan. 6 Riot,POLITICS,"The Washington Post reviewed video from the March 2021 meeting, in which the headliner called Donald Trump ""the only legitimate president.”",Marita Vlachou,2022-06-21,NEGATIVE,0.9898229837417603
https://www.huffpost.com/entry/rob-kardashian-blac-chyna-settle-trial_n_62b186f8e4b04a6173610c6f,Rob Kardashian And Blac Chyna Settle Before Trial's Sequel,ENTERTAINMENT,A settlement agreement has been reached on the eve of a second trial pitting the Kardashian family against former reality TV star Blac Chyna.,"Andrew Dalton, AP",2022-06-21,NEGATIVE,0.9520702362060547
https://www.huffpost.com/entry/dave-chappelle-turns-down-his-high-schools-offer-to-name-theater-after-him_n_62b1ee0ee4b0cdccbe635720,Dave Chappelle Rejects His High School’s Offer To Name Theater After Him Amid Controversy,ENTERTAINMENT,The comedy star said criticism from Duke Ellington School of Arts students “sincerely hurt me.”,Jazmin Tolliver,2022-06-21,NEGATIVE,0.9976678490638733
https://www.huffpost.com/entry/trump-single-day-voting-mail-early-ballots-gop_n_62b0df2ce4b0c77098b225c8,Trump Continues Push To Shut Down Voting Methods 69% of Americans Use,POLITICS,"“Ultimately, we want same-day voting — one day — and only paper ballots,” Trump said.",Mary Papenfuss,2022-06-20,NEGATIVE,0.8701518177986145
https://www.huffpost.com/entry/coffee-alternatives-caffeine_l_6282573de4b003ed29648820,7 Coffee Alternatives To Try If Caffeine Makes You Jittery,FOOD & DRINK,"Are you sensitive to caffeine? Try these options instead, from caffeine-free options to some that just pack less of a punch.",Julie Kendrick,2022-06-20,NEGATIVE,0.974381148815155
https://www.huffpost.com/entry/ex-watergate-prosecutor-trump-georgia-probe_n_62afb663e4b06594c1d84f4d,Ex-Watergate Prosecutor Says Georgia Probe Is The One That Could 'Send Trump To Jail',POLITICS,"Nick Akerman said Trump has ""zero defense"" against a criminal probe into 2020 election meddling in Georgia.",Josephine Harvey,2022-06-20,NEGATIVE,0.9942755103111267
https://www.huffpost.com/entry/swimsuit-color-water-safety_l_62ab57b6e4b04a617359a61e,"When Thinking About Water Safety, Consider Your Kid's Swimsuit Color",PARENTING,"It's a little-known factor to take into account when your kids are at the pool, drowning experts say.",Kelsey Borresen,2022-06-20,NEGATIVE,0.8308484554290771
https://www.huffpost.com/entry/shilo-jolie-pitt-dance_n_62b063c2e4b06169ca9becd8,Shiloh Jolie-Pitt Dances To Doja Cat In Viral Studio Clip,ENTERTAINMENT,The daughter of Angelina Jolie and Brad Pitt showed off her moves at Millennium Dance Complex.,Ron Dicker,2022-06-20,NEGATIVE,0.9432864785194397
https://www.huffpost.com/entry/reports-paul-haggis-detained-in-italy-in-sex-assault-case_n_62af6d72e4b04a61735e0d6d,Reports: Paul Haggis Detained In Italy In Sex Assault Case,ENTERTAINMENT,The film director was detained on Sunday for investigation over allegations that he sexually assaulted a woman in southern Italy.,"The Associated Press, AP",2022-06-19,NEGATIVE,0.9790798425674438
https://www.huffpost.com/entry/troop-morale-low-ukraine-russia-war_n_62af2dbfe4b0cf43c8580ab9,Troop Morale A Concern As NATO Chief Warns Ukraine War Could Last ‘Years’,WORLD NEWS,Britain’s defense ministry said both Russian and Ukrainian combat units are seeing desertions and units refusing to follow orders.,,2022-06-19,NEGATIVE,0.8464140892028809
https://www.huffpost.com/entry/pharrell-williams-pays-offf-student-debt-naacp_n_62ae576ee4b04a61735d2f08,So 'Happy': Pharrell Williams Pays Off Student Debt Of NAACP Youth Leaders,U.S. NEWS,"""Pharrell forever changed their lives,"" said an NAACP official, who is now hoping President Biden will take action on student debt.",Mary Papenfuss,2022-06-19,POSITIVE,0.9998364448547363
https://www.huffpost.com/entry/uvalde-police-enter-door-shooter-report_n_62ae8dffe4b0cf43c8579191,"Uvalde, Texas, Police Didn't Attempt To Open Classroom Door: Report",U.S. NEWS,The police response to the Texas school massacre is being probed in at least three investigations.,Ben Blanchet,2022-06-19,NEGATIVE,0.9171644449234009
https://www.huffpost.com/entry/calvin-university-professor-joe-kuilema-gay-marriage-lgbtq_n_62aca02de4b06169ca988191,An Elite Christian College Has Become The Latest Battleground In America’s Culture Wars,POLITICS,The saga that unfolded after a professor officiated a same-sex wedding has exposed deep rifts over how the school treats members of the LGBTQ community -- and how its church interprets the Bible.,Jonathan Cohn,2022-06-19,POSITIVE,0.9968131184577942
https://www.huffpost.com/entry/cdc-advisers-recommend-covid-19-shots-under-five_n_62ae1e05e4b0cf43c8576f12,CDC Recommends COVID-19 Shots For Children Under 5,U.S. NEWS,"The shots will become available next week, expanding the nation’s vaccination campaign to children as young as 6 months.","Mike Stobbe, AP",2022-06-18,NEGATIVE,0.9113991260528564
https://www.huffpost.com/entry/nerf-mascot-interesting-look_n_62ad2f8be4b0c77098ae41f9,"Nerf Reveals Its New Mascot, And Its Monstrous Look Is Turning Heads",U.S. NEWS,"The mascot, named Murph, is the first for the foam toy maker.",Ben Blanchet,2022-06-18,NEGATIVE,0.9873294830322266
https://www.huffpost.com/entry/christian-herschel-walker-absent-baby-daddies-viral-video-rants_n_62ad36bce4b06594c1d67750,Rants By Herschel Walker's Son On Absent Fathers Go Viral At Awkward Moment,POLITICS,"""Get home and raise your kids!"" Christian Walker lectures men as the public learns his own dad has three other children.",Mary Papenfuss,2022-06-18,NEGATIVE,0.9960694313049316
https://www.huffpost.com/entry/eric-swalwell-supports-trump-equal-time-under-oath_n_62ad489de4b06594c1d681f1,Rep. Eric Swalwell Would Love To Give Trump Equal Time On Jan. 6 Probe — Under Oath,POLITICS,"""Equal time means sitting your lying ass in a witness chair. We'll wait,"" tweets the California Democrat.",Mary Papenfuss,2022-06-18,NEGATIVE,0.5305132865905762
https://www.huffpost.com/entry/groomer-panic-idaho-white-supremacists-lgbtq_n_62acc960e4b06594c1d6348b,The Far-Right’s Assault On An Idaho Pride Event Was Meticulously Planned,POLITICS,Details that emerged after the arrest of 31 white supremacists in Coeur D'Alene show how GOP rhetoric is signaling extremists to attack LGBTQ people.,Christopher Mathias,2022-06-18,NEGATIVE,0.9801772832870483
https://www.huffpost.com/entry/funniest-parenting-tweets_l_62abdd4be4b0c77098abed6a,The Funniest Tweets From Parents This Week (June 11-17),PARENTING,"""My kid told me he deserved more cheese and who am I to argue with that""",Caroline Bologna,2022-06-17,POSITIVE,0.9993311166763306
https://www.huffpost.com/entry/roe-v-wade-pregnancy-criminalization-arrest_l_629f6619e4b0c184bdd5b0df,"Without Roe V. Wade, Pregnant Women May Face Arrest For All Kinds Of Behaviors",WELLNESS,The criminalization of pregnancy is already an issue in the U.S. Experts warn it's about to get worse.,Caroline Bologna,2022-06-17,NEGATIVE,0.9285097122192383
https://www.huffpost.com/entry/peter-navarro-trial-book-tour_n_62aca525e4b06594c1d6058d,Twitter Users Mock Peter Navarro's Desire To Postpone Trial Because Of Book Tour,POLITICS,"One person compared the former Trump aide's antics in court to ""a slow-rolling comedy sketch.""",David Moye,2022-06-17,NEGATIVE,0.995697021484375
https://www.huffpost.com/entry/foods-you-should-never-grill_l_62a0b830e4b0c770989ae753,"10 Foods You Should Never Cook On A Grill, According To Experts",FOOD & DRINK,"Pork chops, certain types of fish and other foods you shouldn't put on the grill grates.",Taylor Tobin,2022-06-17,NEGATIVE,0.9950670003890991
https://www.huffpost.com/entry/funniest-tweets-from-women-june-11-17_n_62abc754e4b0c77098abe3cf,The 20 Funniest Tweets From Women This Week (June 11-17),WOMEN,"""Free iced coffee today at Dunkin if you let them swipe your credit card !!!!""",Caroline Bologna,2022-06-17,POSITIVE,0.9988595247268677
https://www.huffpost.com/entry/herschel-walker-four-children_n_62ab1fbee4b0cf43c853450f,"Herschel Walker, After Disparaging Absent Dads, Now Says He Has 4 Kids",POLITICS,"The Republican Senate nominee has called fatherless homes a “major, major problem.”",Nina Golgowski,2022-06-16,POSITIVE,0.9875611662864685
https://www.huffpost.com/entry/how-to-treat-bug-bites-dermatologists_l_629e5e54e4b090b53b882a74,How To Treat Bug Bites The Way Dermatologists Do At Home,STYLE & BEAUTY,Here's what to order now so you'll be itch-free all summer.,Julie Kendrick,2022-06-16,NEGATIVE,0.9942617416381836
https://www.huffpost.com/entry/seth-meyers-rudy-giuliani-diet-pepsi_n_62aa8553e4b0c77098a98864,Seth Meyers Has A Field Day With Rudy Giuliani's 'Diet Pepsi' Claim,COMEDY,"“Sorry, buddy. You just gave yourself away. No one’s favorite drink is Diet Pepsi,” the ""Late Night"" host said.",Josephine Harvey,2022-06-16,POSITIVE,0.5601040124893188
https://www.huffpost.com/entry/obama-daca-anniversary-americano-musical_n_62a7a5dae4b0cdccbe540672,Obama Marks DACA’s 10th Anniversary In Conversation With Dreamers,POLITICS,"The former president spoke with DACA recipients on the stage of the musical ""¡Americano!,"" based on the life of Dreamer and political organizer Tony Valdovinos.",Marina Fang,2022-06-15,POSITIVE,0.9991768002510071
https://www.huffpost.com/entry/the-people-who-cant-get-back-to-normal-simce-covid_l_62a76959e4b06169ca8eed10,There Are Millions Of People Who Can't Just 'Move On' From COVID,WELLNESS,"Learning to live with the virus is a privilege many don't have. In the rush to go back to normal, it's important to consider their experiences.",Brittany Wong,2022-06-15,POSITIVE,0.9876760244369507
https://www.huffpost.com/entry/ryan-gosling-earring-magic-ken-barbie-movie_n_62aa4a97e4b06594c1d1a24a,Ryan Gosling's Version Of Ken Is Giving Off Serious 'Earring Magic Ken' Vibes,ENTERTAINMENT,"A photo from the upcoming ""Barbie"" movie reminded fans of the 1993 version of that Ken doll that many people were convinced was a gay icon.",David Moye,2022-06-15,POSITIVE,0.9974240064620972
https://www.huffpost.com/entry/ryan-gosling-ken-first-look-barbie-transformation_n_62aa0fd1e4b0c77098a909aa,Ryan Gosling Gets Ken-ified In First Look At Bleach Blond 'Barbie' Transformation,ENTERTAINMENT,"Gosling will play Ken opposite Margot Robbie's Barbie in the live-action film, which is set to hit theaters next summer.",Cole Delbyck,2022-06-15,POSITIVE,0.9971690773963928
https://www.huffpost.com/entry/congressman-tom-rice-loses-republican-primary-south-carolina_n_62a795aee4b0cf43c84d2065,"After Defying Trump, GOP Rep. Tom Rice Loses Reelection In South Carolina",POLITICS,The congressman was one of 10 House GOP members who voted in favor of impeaching Trump after the U.S. Capitol riot.,Jonathan Nicholson,2022-06-15,NEGATIVE,0.9991996884346008
https://www.huffpost.com/entry/lizzo-changes-ableist-lyric-grrrls_n_62a7d77be4b0c77098a4c3a5,Lizzo Changes Lyric In New Song After Criticism Over Ableist Slur,ENTERTAINMENT,"""Let me make one thing clear: I never want to promote derogatory language,"" the ""Grrrls"" singer said.",Josephine Harvey,2022-06-14,NEGATIVE,0.9875687956809998
https://www.huffpost.com/entry/tyler-perry-wasnt-comforting-will-smith_n_62a853cbe4b04a617353e6bc,Tyler Perry Reveals Will Smith's State Of Mind Right After Oscars Slap,ENTERTAINMENT,"The ""Madea"" filmmaker said he wasn't comforting Smith after he struck Chris Rock for joking about Jada Pinkett Smith.",Ron Dicker,2022-06-14,POSITIVE,0.9984294772148132
https://www.huffpost.com/entry/mehmet-dr-oz-misspells-huntingdon-senate-pennsylvania_n_62a89b73e4b0c77098a65a25,Mehmet Oz Misspells Pennsylvania Address On Candidacy Form And Twitter Has Jokes,POLITICS,The GOP candidate faces Democrat John Fetterman in a key Senate race in November.,Ron Dicker,2022-06-14,NEGATIVE,0.9829672574996948
https://www.huffpost.com/entry/yellowstone-national-park-flooding_n_62a7de48e4b04a617353121a,"Yellowstone Floods Wipe Out Roads, Bridges, Strand Visitors",ENVIRONMENT,Flooding has wiped out roads and bridges and closed off all entrances to Yellowstone National Park at the onset of the busy summer tourist season.,"AMY BETH HANSON, AP",2022-06-14,NEGATIVE,0.9987970590591431
https://www.huffpost.com/entry/jeopardy-michael-caine-answer_n_62a8371ce4b04a6173538fd4,'Jeopardy!' Contestant Makes Monumentally Bad Guess About Michael Caine,ENTERTAINMENT,One man's answer to a question about the actor left viewers scratching their heads on Monday.,Ben Blanchet,2022-06-14,NEGATIVE,0.9995794892311096
https://www.huffpost.com/entry/kentucky-shatters-fatal-overdose-record-fentanyl_n_62a8609de4b0cdccbe552d98,Kentucky Shatters Its Fatal Overdose Record; Fentanyl Blamed,U.S. NEWS,The state’s rising death count mirrored the nation’s escalating overdose epidemic.,"Bruce Schreiner, AP",2022-06-14,NEGATIVE,0.9902492165565491
https://www.huffpost.com/entry/the-races-where-democrats-are-rooting-for-election-deniers_n_62a4b700e4b06594c1c935ee,The Races Where Democrats Are Rooting For Election Deniers,POLITICS,"The party is hoping to shape GOP primaries to favor beatable candidates, but some fear they’re playing with fire.",Kevin Robillard,2022-06-13,NEGATIVE,0.9731533527374268
https://www.huffpost.com/entry/teen-abortions-tv-still-taboo-degrassi-2004-episodes_n_62a2620ee4b06594c1c62db6,'Degrassi: The Next Generation' Moved The Needle On Abortion Nearly 20 Years Ago,CULTURE & ARTS,"Screenwriter Shelley Scarrow, who wrote “Accidents Will Happen,” talks about why it’s important to portray teens navigating abortion.",Ruth Etiesit Samuel,2022-06-13,NEGATIVE,0.5122013688087463
https://www.huffpost.com/entry/lea-michele-jonathan-groff-spring-awakening-reunion-2022-tony-awards_n_62a69d62e4b06594c1cab0fd,Jonathan Groff And Lea Michele Lead Epic 'Spring Awakening' Reunion At Tony Awards,ENTERTAINMENT,"The actors and Broadway besties delivered a chilling performance of ""Touch Me"" with their cast mates from the 2006 musical.",Curtis M. Wong,2022-06-13,POSITIVE,0.9991177916526794
https://www.huffpost.com/entry/michael-jackson-kids-paris-and-prince-attend-tony-awards-honor_n_62a687bae4b06594c1caa1cc,Michael Jackson's Kids Paris And Prince Pay Tribute To Dad At Tony Awards,ENTERTAINMENT,The siblings took the stage at the ceremony to show their support for the musical based on their father's life.,Cole Delbyck,2022-06-13,POSITIVE,0.9991450309753418
https://www.huffpost.com/entry/mick-mulvaney-garbage-tweet-trump-staffers_n_62a7b92de4b04a617352f1ab,Mick Mulvaney Trashes Trump Staffers As 'Garbage' And Twitter Users Pounce,POLITICS,Many Twitter users said that the former chief of staff's trashing of fellow aides was a case of the pot calling the kettle black.,David Moye,2022-06-13,NEGATIVE,0.9995773434638977
https://www.huffpost.com/entry/iced-coffee-hacks_l_629e0c27e4b0c184bdd38c40,Easy Ways To Save Money When You Order An Iced Coffee,FOOD & DRINK,"Iced coffee drinks can be a rip-off, in terms of cost and the amount of caffeine you get. Here's how to change that.",Leigh Weingus,2022-06-13,NEGATIVE,0.9964593052864075
https://www.huffpost.com/entry/north-korea-weapons-buildup_n_62a559f3e4b04a61734f9b06,Kim Jong Un Rallies Behind North Korea's Weapons Buildup,U.S. NEWS,The leader defended weapons development as an exercise of sovereign rights to self-defense.,"KIM TONG-HYUNG, AP",2022-06-12,NEGATIVE,0.9262238144874573
https://www.huffpost.com/entry/blake-lemoine-lamda-sentient-artificial-intelligence-google_n_62a5613ee4b06169ca8c0a2e,Google Engineer On Leave After He Claims AI Program Has Gone Sentient,TECH,"Artificially intelligent chatbot generator LaMDA wants “to be acknowledged as an employee of Google rather than as property,"" says engineer Blake Lemoine.",Mary Papenfuss,2022-06-12,NEGATIVE,0.9990022778511047
https://www.huffpost.com/entry/coeur-dalene-pride-event-riot_n_62a52bc1e4b0cf43c849dd90,31 Patriot Front Extremists Aiming To 'Riot' At Idaho Pride Event Arrested: Officials,POLITICS,"The white supremacists, who were dressed in nearly identical uniforms and masks, ""did not come here to engage in peaceful events,"" said the local sheriff.",Mary Papenfuss,2022-06-12,NEGATIVE,0.9670663475990295
https://www.huffpost.com/entry/trump-presidential-seal-plug-4th-golf-course_n_62a541f8e4b06594c1c97a24,Trump Reportedly Misusing Presidential Seal To Boost Business At 4th Golf Course,POLITICS,This would not be the first time Trump mixed his office with his private businesses.,Mary Papenfuss,2022-06-12,NEGATIVE,0.9988131523132324
https://www.huffpost.com/entry/giant-dog-dollar-general_n_62a4ca07e4b04a61734f5798,Lost 'Giant Dog' Rolls Up To Dollar General Store And Refuses To Leave,U.S. NEWS,"Bentley the dog ""spent a couple of hours browsing"" the aisles after breaking out of the gate at his home.",Hilary Hanson,2022-06-11,NEGATIVE,0.996733546257019
https://www.huffpost.com/entry/donald-ivanka-trump-jared-kushner-william-barr-rigged-election-lies_n_62a3cac3e4b0cf43c8493267,"Ivanka Trump Backed Her Dad Even As She Knew He Lied, Ex-White House Aide Points Out",POLITICS,"She shouldn't have stood by Donald Trump's side as he kept pushing  lies that the election he lost was rigged, said former press secretary Stephanie Grisham.",Mary Papenfuss,2022-06-11,POSITIVE,0.9781794548034668
https://www.huffpost.com/entry/gop-donald-trump-stuck-must-abandon-trump-ny-post-murdoch_n_62a4fd90e4b04a61734f73fc,"Trump Trapped By 'Ego' In 2020; GOP Should Leave Him There, Slams New York Post",POLITICS,"The newspaper controlled by longtime Trump backer Rupert Murdoch called Jan. 6 ""national shame"" and ripped the ""King Lear of Mar-a-Lago"" for his inability to move forward.",Mary Papenfuss,2022-06-11,NEGATIVE,0.8294974565505981
https://www.huffpost.com/entry/jeff-bridges-cancer-covid-perspective_n_62a44e51e4b04a61734f0821,Jeff Bridges Shares Powerful Lessons From Cancer And COVID-19 Bouts,U.S. NEWS,"Bridges, who announced his lymphoma diagnosis in October 2020, also revealed he was diagnosed with COVID-19 during chemotherapy.",Ben Blanchet,2022-06-11,POSITIVE,0.9986929297447205
https://www.huffpost.com/entry/funniest-tweets-cats-dogs-june-4-10_n_62a374bfe4b0c77098a025a2,25 Of The Funniest Tweets About Cats And Dogs This Week (June 4-10),COMEDY,"""i keep hearing this ad for fresh cat food that says 'your cute kitty is descended from fierce desert cats' and then i look at my cat and say 'this cat??'""",Elyse Wanshel,2022-06-10,POSITIVE,0.9990431666374207
https://www.huffpost.com/entry/kevin-mccarthy-everybody-in-the-country-jan-6_n_62a27bf0e4b0cf43c846b727,Kevin McCarthy Blames 'Everybody In The Country' For Jan. 6 Attack,POLITICS,"The House minority leader said everybody bore ""some responsibility"" for the Capitol attack when asked if it was former President Donald Trump's fault.",Josephine Harvey,2022-06-10,NEGATIVE,0.998307466506958
https://www.huffpost.com/entry/jennifer-lopez-super-bowl-halftime-comments-documentary_n_62a3938ce4b0cdccbe4fc131,Jennifer Lopez Felt Sharing Super Bowl Stage With Shakira Was 'Worst Idea In The World',ENTERTAINMENT,"In her Netflix documentary ""Halftime,"" the music superstar talks about her frustrations over the time constraints of 2020's co-headlining performance.",Curtis M. Wong,2022-06-10,NEGATIVE,0.9997338652610779
https://www.huffpost.com/entry/jared-kushner-white-house-counsel-pat-cipollone-whining_n_62a296afe4b0cdccbe4d9bc2,Jared Kushner Dismissed White House Counsel's Threats To Resign As 'Whining',POLITICS,His statement shows how Trump's inner circle failed to take concerns about the rule of law seriously.,Amanda Terkel,2022-06-10,NEGATIVE,0.999451220035553
https://www.huffpost.com/entry/funniest-parenting-tweets_l_62a384cde4b0cdccbe4fb065,The Funniest Tweets From Parents This Week (June 4-10),PARENTING,"""Parenting classes should focus less on diapers and more on what to do when you’re sad but still have to pretend to be a tugboat""",Caroline Bologna,2022-06-10,POSITIVE,0.9993793964385986
https://www.huffpost.com/entry/novavax-covid-vaccine_l_62a252e7e4b0c770989de2ff,"The Most Common Questions About The Novavax COVID Vaccine, Answered",WELLNESS,"How is the shot different from Pfizer, Moderna and J&J? Does it work against new variants? Here's what to know.",Ashley Broadwater,2022-06-10,POSITIVE,0.8169783353805542
https://www.huffpost.com/entry/dwayne-rock-johnson-superhero-black-adam_n_62a19aa5e4b06169ca86bc4b,Dwayne 'The Rock' Johnson Reveals Intense Superhero Look In 'Black Adam' Trailer,ENTERTAINMENT,"""Black Adam"" explores the arch nemesis of Shazam.",Ben Blanchet,2022-06-09,POSITIVE,0.9991924166679382
https://www.huffpost.com/entry/ezra-miller-accused-grooming-teen-cult-like-behavior_n_62a23289e4b06169ca885e71,Ezra Miller Accused Of Grooming Teen With 'Cult-Like' Behavior,ENTERTAINMENT,"The parents of the teenager, now 18, have reportedly filed paperwork asking a judge to issue an order of protection against “The Flash” star.",Elyse Wanshel,2022-06-09,NEGATIVE,0.9919038414955139
https://www.huffpost.com/entry/fire-island-bechdel-test-backlash_n_62a203f2e4b0cf43c845babe,"Writer Claims 'Fire Island' Fails The Bechdel Test, And Twitter Users Have Thoughts",ENTERTAINMENT,Many felt Hanna Rosin's critique of Hulu's LGBTQ-inclusive comedy — which features many queer actors of color — was misdirected at best.,Curtis M. Wong,2022-06-09,NEGATIVE,0.9981827735900879
https://www.huffpost.com/entry/french-fries-best-dipping-sauces_l_629554dbe4b0cda85dc24d64,The Best Dipping Sauces For French Fries That Aren't Ketchup,FOOD & DRINK,Look beyond Heinz and elevate your fry game with these tasty condiments.,Caroline Bologna,2022-06-09,POSITIVE,0.9983590245246887
https://www.huffpost.com/entry/facebook-algorithm-gop-engagement-2018_n_62a150efe4b04a61734a072d,Facebook Algorithm May Have Aided GOP Over Democratic Party Groups: Research,U.S. NEWS,"One co-author of the study said he observed a ""weird pattern"" after collecting social media data.",Ben Blanchet,2022-06-09,NEGATIVE,0.9706708192825317
https://www.huffpost.com/entry/harvey-weinstein-uk-charges_n_62a0af90e4b0c770989ac857,Harvey Weinstein Facing Criminal Charges For Alleged 1996 Assault In London,ENTERTAINMENT,The Crown Prosecution Service did not reveal the name of the woman accusing Weinstein of sexual assault.,Sara Boboltz,2022-06-08,NEGATIVE,0.9442014098167419
https://www.huffpost.com/entry/snoop-dogg-gives-blunt-roller-raise-inflation_n_62a0f671e4b04a617349a733,Snoop Dogg Gives His Full-Time Blunt Roller A Raise Amid Inflation: 'Their Salary Went Up!',ENTERTAINMENT,"When you’re as busy as Snoop, a personal joint roller is a no-brainer.",Jazmin Tolliver,2022-06-08,NEGATIVE,0.7393725514411926
https://www.huffpost.com/entry/phil-mickelson-question-saudi-stooge_n_62a0c6aae4b06594c1c34347,Phil Mickelson Grilled On If He Cares About Being Seen As A 'Saudi Stooge',SPORTS,"One reporter asked the golf great if he was worried about being ""seen as a tool of sportswashing?""",David Moye,2022-06-08,NEGATIVE,0.9697328209877014
https://www.huffpost.com/entry/trevante-rhodes-mike-tyson-hulu-series_n_62a11226e4b04a617349d1f2,Trevante Rhodes Is Mike Tyson In Fighting Form On New Hulu Series,ENTERTAINMENT,"The ""Moonlight"" actor tackles the heavyweight champ's triumphs and troubling controversies in ""Mike,"" an unauthorized bio-series due out Aug. 25.",Curtis M. Wong,2022-06-08,POSITIVE,0.9863453507423401
https://www.huffpost.com/entry/sleep-signs-health-problem_l_629f7d88e4b07aa9389e9dcd,"If You're Doing This In Your Sleep, It's Time To See A Doctor",WELLNESS,Experts reveal symptoms that strike during nighttime rest and what those signs might mean for your health.,Krissy Brady,2022-06-08,NEGATIVE,0.9967151880264282
https://www.huffpost.com/entry/cole-sprouse-butt-instagram_n_62a08acde4b0c770989a6b0c,Cole Sprouse's Naked Butt Is All It's Cracked Up To Be In Goofy Instagram,ENTERTAINMENT,"The ""Riverdale"" star has millions of fans trying to get to the bottom of his funny post.",Ron Dicker,2022-06-08,NEGATIVE,0.9960823655128479
https://www.huffpost.com/entry/peter-navarro-arrested-reactions_n_629eaaa1e4b090b53b88896a,Peter Navarro Ripped For Complaining That Being Arrested Wasn't Very Pleasant,POLITICS,The former Trump official griped that he was strip-searched after he was arrested for defying a subpoena.,Josephine Harvey,2022-06-07,NEGATIVE,0.9992755055427551
https://www.huffpost.com/entry/best-foods-eat-night-snack_l_629a4118e4b05fe694f4273b,The Best Foods To Eat If You're Hungry At Night,FOOD & DRINK,Nutritionists share how to enjoy a healthy midnight snack without destroying your night's sleep.,Alexandra Emanuelli,2022-06-07,POSITIVE,0.9997798800468445
https://www.huffpost.com/entry/how-to-prevent-chafing-men_l_629113eae4b05cfc269a1baa,How To Prevent And Treat Summer Chafing For Men,STYLE & BEAUTY,Ditch the discomfort down there with these dermatologist-recommended tips.,Katie McPherson,2022-06-07,POSITIVE,0.9765745997428894
https://www.huffpost.com/entry/matthew-mcconaughey-white-house-uvalde-guns_n_629f9b48e4b0b1100a69bd57,Outraged Matthew McConaughey Begs For Commonsense Gun Laws At White House,POLITICS,"""As divided as our country is, this gun responsibility issue is one that we agree on more than we don’t,"" said the actor, who hails from Uvalde, Texas.",Lydia O'Connor,2022-06-07,NEGATIVE,0.9981899857521057
https://www.huffpost.com/entry/keanu-reeves-alexandra-grant-red-carpet_n_629f2887e4b05fe694f8769d,"Keanu Reeves, The Internet's Boyfriend, Still Going Strong With Girlfriend Alexandra Grant, Pics Show",ENTERTAINMENT,The two glowed at a red carpet outing more than two years after going public with their relationship.,Ron Dicker,2022-06-07,POSITIVE,0.8787318468093872
https://www.huffpost.com/entry/stranger-things-creators-admit-they-made-huge-continuity-error-in-season-4_n_629f8ba3e4b05fe694f94b72,‘Stranger Things’ Creators Admit They Made Huge Continuity Error In Season 4,ENTERTAINMENT,The Duffer Brothers said they had no intention of making one character’s birthday so sad.,Elyse Wanshel,2022-06-07,NEGATIVE,0.9994738698005676
https://www.huffpost.com/entry/jennifer-lopez-gives-emotional-speech-mtv-movie-tv-awards_n_629d600de4b0b1100a663a0d,Jennifer Lopez Gets Emotional Talking About Her 'Ride Or Die' At The MTV Movie & TV Awards,ENTERTAINMENT,"""You’re only as good as the people that you work with,” Lopez said during her acceptance speech.",Jazmin Tolliver,2022-06-06,NEGATIVE,0.8014422059059143
https://www.huffpost.com/entry/prince-louis-memes-platinum-jubilee_n_629d5a31e4b07aa9389b3c79,Prince Louis Steals The Show Again With Iconic Antics At Platinum Jubilee,ENTERTAINMENT,The 4-year-old royal is the gift that keeps on giving.,Josephine Harvey,2022-06-06,POSITIVE,0.9995433688163757
https://www.huffpost.com/entry/pete-buttigieg-ted-cruz-door-mass-school-shootings_n_629d5be6e4b07aa9389b3d89,Pete Buttigieg Calls 'Door' Solution To Mass Shootings 'Definition Of Insanity',POLITICS,"Buttigieg shoots down Sen. Ted Cruz's ""insane"" single entrance strategy to end mass killings at schools.",Mary Papenfuss,2022-06-06,NEGATIVE,0.9852919578552246
https://www.huffpost.com/entry/south-africa-treason-conviction_n_629e3a26e4b0b1100a677cf5,"South African Pastor Found Guilty Of Treason, Racist Plot",CRIME,A South African court has convicted a pastor of plotting to overthrow the government and to kill thousands of Black people in the country.,"MOGOMOTSI MAGOME, AP",2022-06-06,NEGATIVE,0.9819725155830383
https://www.huffpost.com/entry/giant-white-python-makes-it-back-on-to-mtv-stage-without-britney-spears_n_629d5d43e4b016c4eefacde3,Giant White Python Appears On The MTV Stage -- Without Britney Spears,ENTERTAINMENT,The reptile even received a kiss at the MTV Movie & TV Awards.,Elyse Wanshel,2022-06-06,NEGATIVE,0.9877715110778809
https://www.huffpost.com/entry/dave-chappelle-norm-macdonald-goodbye_n_629d8e3de4b016c4eefaf9ae,Dave Chappelle Reveals 'Very Fitting Goodbye' Last Time He Saw Norm Macdonald,ENTERTAINMENT,The story behind a photo.,Ed Mazza,2022-06-06,POSITIVE,0.9983797073364258
https://www.huffpost.com/entry/chris-murphy-senate-bipartisan-talks-gun-laws_n_629cb417e4b05fe694f5987c,Sen. Chris Murphy: 'We're Closer Than Ever Before' On Bipartisan Gun Legislation,POLITICS,"""I've never been part of negotiations as serious as these,"" he said of ongoing talks in the Senate. ""We are talking about a meaningful change in our gun laws.""",Nina Golgowski,2022-06-05,POSITIVE,0.9967091083526611
